,title,eid,publication year,authors,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
5958,Brain Imaging Abnormalities in Mixed Alzheimer's and Subcortical Vascular Dementia,2-s2.0-85131647448,2023,"Lee, Hyunwoo;Wiggermann, Vanessa;Rauscher, Alexander;Kames, Christian;Beg, Mirza Faisal;Popuri, Karteek;Tam, Roger;Lam, Kevin;Jacova, Claudia;Shahinfard, Elham;Sossi, Vesna;Pettersen, Jacqueline A.;Hsiung, Ging Yuek Robin",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5959,"Amyloid-PET of the white matter: Relationship to free water, fiber integrity, and cognition in patients with dementia and small vessel disease",2-s2.0-85147529871,2023,"Ottoy, Julie;Ozzoude, Miracle;Zukotynski, Katherine;Kang, Min Su;Adamo, Sabrina;Scott, Christopher;Ramirez, Joel;Swardfager, Walter;Lam, Benjamin;Bhan, Aparna;Mojiri, Parisa;Kiss, Alex;Strother, Stephen;Bocti, Christian;Borrie, Michael;Chertkow, Howard;Frayne, Richard;Hsiung, Robin;Laforce, Robert Jr;Noseworthy, Michael D.;Prato, Frank S.;Sahlas, Demetrios J.;Smith, Eric E.;Kuo, Phillip H.;Chad, Jordan A.;Pasternak, Ofer;Sossi, Vesna;Thiel, Alexander;Soucy, Jean Paul;Tardif, Jean Claude;Black, Sandra E.;Goubran, Maged",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5960,Multimodal Imaging of Substantia Nigra in Parkinson's Disease with Levodopa-Induced Dyskinesia,2-s2.0-85148473145,2023,"Su, Dongning;Gan, Yawen;Zhang, Zhe;Cui, Yusha;Zhang, Zhijin;Liu, Zhu;Wang, Zhan;Zhou, Junhong;Sossi, Vesna;Stoessl, A. Jon;Wu, Tao;Jing, Jing;Feng, Tao",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,2
5961,Vascular burden and cognition: Mediating roles of neurodegeneration and amyloid PET,2-s2.0-85137341614,2023,"Ottoy, Julie;Ozzoude, Miracle;Zukotynski, Katherine;Adamo, Sabrina;Scott, Christopher;Gaudet, Vincent;Ramirez, Joel;Swardfager, Walter;Cogo-Moreira, Hugo;Lam, Benjamin;Bhan, Aparna;Mojiri, Parisa;Kang, Min Su;Rabin, Jennifer S.;Kiss, Alex;Strother, Stephen;Bocti, Christian;Borrie, Michael;Chertkow, Howard;Frayne, Richard;Hsiung, Robin;Laforce, Robert Jr;Noseworthy, Michael D.;Prato, Frank S.;Sahlas, Demetrios J.;Smith, Eric E.;Kuo, Phillip H.;Sossi, Vesna;Thiel, Alexander;Soucy, Jean Paul;Tardif, Jean Claude;Black, Sandra E.;Goubran, Maged",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,3
5962,A Positron Emission Tomography Study of Dopamine Transporter Density in Patients With Bipolar Disorder With Current Mania and Those With Recently Remitted Mania,2-s2.0-85143645526,2022,"Yatham, Lakshmi N.;Liddle, Peter F.;Gonzalez, Marjorie;Saraf, Gayatri;Vafai, Nasim;Lam, Raymond W.;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,3
5963,HYPR4D kernel method on TOF PET data with validations including image-derived input function,2-s2.0-85142298616,2022,"Cheng, Ju Chieh Kevin;Bevington, Connor W.J.;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5964,A pilot study comparing myelin measurements from myelin water imaging and <sup>11</sup>C-PIB PET in multiple sclerosis,2-s2.0-85140313860,2022,"Vavasour, Irene M.;Vafai, Nasim;Beauchemin, Philippe;Kanjilal, Chironjeev;Badalan, Alexandru;Shahinfard, Elham;Laule, Cornelia;Li, David KB;Traboulsee, Anthony;Sossi, Vesna;Kolind, Shannon H.;Carruthers, Robert L.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5965,Brain microglia activation and peripheral adaptive immunity in Parkinson’s disease: a multimodal PET study,2-s2.0-85136841253,2022,"Liu, Shu Ying;Qiao, Hong Wen;Song, Tian Bin;Liu, Xiu Lin;Yao, Yun Xia;Zhao, Chun Song;Barret, Olivier;Xu, Sheng Li;Cai, Yan Ning;Tamagnan, Gilles D.;Sossi, Vesna;Lu, Jie;Chan, Piu",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,2,6
5966,"Author Correction: FAM222A encodes a protein which accumulates in plaques in Alzheimer’s disease (Nature Communications, (2020), 11, 1, (411), 10.1038/s41467-019-13962-0)",2-s2.0-85133814784,2022,"Yan, Tingxiang;Liang, Jingjing;Gao, Ju;Wang, Luwen;Fujioka, Hisashi;Weiner, Michael W.;Schuff, Norbert;Rosen, Howard J.;Miller, Bruce L.;Perry, David;Aisen, Paul;Toga, Arthur W.;Jimenez, Gustavo;Donohue, Michael;Gessert, Devon;Harless, Kelly;Salazar, Jennifer;Cabrera, Yuliana;Walter, Sarah;Hergesheimer, Lindsey;Crawford, Karen;Neu, Scott;Schneider, Lon S.;Pawluczyk, Sonia;Becerra, Mauricio;Teodoro, Liberty;Spann, Bryan M.;Petersen, Ronald;Jack, Clifford R.;Bernstein, Matthew;Borowski, Bret;Gunter, Jeff;Senjem, Matt;Vemuri, Prashanthi;Jones, David;Kantarci, Kejal;Ward, Chad;Mason, Sara S.;Albers, Colleen S.;Knopman, David;Johnson, Kris;Graff-Radford, Neill R.;Parfitt, Francine;Poki-Walker, Kim;Jagust, William;Landau, Susan;Trojanowki, John Q.;Shaw, Leslie M.;Karlawish, Jason H.;Wolk, David A.;Vaishnavi, Sanjeev;Clark, Christopher M.;Arnold, Steven E.;Lee, Virginia;Korecka, Magdalena;Figurski, Michal;Beckett, Laurel;Harvey, Danielle;DeCArli, Charles;Fletcher, Evan;Maillard, Pauline;Olichney, John;Carmichael, Owen;Green, Robert C.;Sperling, Reisa A.;Johnson, Keith A.;Marshall, Gad A.;Saykin, Andrew J.;Foroud, Tatiana M.;Shen, Li;Faber, Kelley;Kim, Sungeun;Nho, Kwangsik;Farlow, Martin R.;Hake, Ann Marie;Matthews, Brandy R.;Brosch, Jared R.;Herring, Scott;Morris, John;Raichle, Marc;Holtzman, David;Morris, John C.;Cairns, Nigel J.;Franklin, Erin;Taylor-Reinwald, Lisa;Ances, Beau;Winkfield, David;Carroll, Maria;Oliver, Angela;Creech, Mary L.;Mintun, Mark A.;Schneider, Stacy;Kuller, Lew;Mathis, Chet;Lopez, Oscar L.;Oakley, Mary Ann;Simpson, Donna M.;Paul, Steven;Relkin, Norman",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5967,Cortical morphology predicts placebo response in multiple sclerosis,2-s2.0-85123111314,2022,"Cherkasova, Mariya V.;Fu, Jessie F.;Jarrett, Michael;Johnson, Poljanka;Abel, Shawna;Tam, Roger;Rauscher, Alexander;Sossi, Vesna;Kolind, Shannon;Li, David K.B.;Sadovnick, A. Dessa;Machan, Lindsay;Girard, J. Marc;Emond, Francois;Vosoughi, Reza;Traboulsee, Anthony;Stoessl, A. Jon",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5968,Dopaminergic Positron Emission Tomography Imaging in the Alpha-Synuclein Preformed Fibril Model Reveals Similarities to Early Parkinson's Disease,2-s2.0-85129445982,2022,"Sossi, Vesna;Patterson, Joseph R.;McCormick, Siobhan;Kemp, Christopher J.;Miller, Kathryn M.;Stoll, Anna C.;Kuhn, Nathan;Kubik, Michael;Kochmanski, Joseph;Luk, Kelvin C.;Sortwell, Caryl E.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,1
5969,A 4-D Iterative HYPR Denoising Operator Improves PET Image Quality,2-s2.0-85118528262,2022,"Bevington, Connor W.J.;Cheng, Ju Chieh;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5970,Comparison of Invasive and Non-invasive Estimation of [<sup>11</sup>C]PBR28 Binding in Non-human Primates,2-s2.0-85116788836,2022,"Aceves-Serrano, Lucero;Sossi, Vesna;Doudet, Doris J.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5971,Spatiotemporal patterns of putaminal dopamine processing in Parkinson's disease: A multi-tracer positron emission tomography study,2-s2.0-85140804760,2022,"Fu, Jessie Fanglu;Wegener, Tilman;Klyuzhin, Ivan S.;Mannheim, Julia G.;McKeown, Martin J.;Stoessl, A. Jon;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5972,"Plasma phosphorylated-tau181 as a predictive biomarker for Alzheimer’s amyloid, tau and FDG PET status",2-s2.0-85119456383,2021,"Shen, Xue Ning;Huang, Yu Yuan;Chen, Shi Dong;Guo, Yu;Tan, Lan;Dong, Qiang;Yu, Jin Tai;Weiner, Michael W.;Aisen, Paul;Petersen, Ronald;Jack, Clifford R.;Jagust, William;Trojanowki, John Q.;Toga, Arthur W.;Beckett, Laurel;Green, Robert C.;Saykin, Andrew J.;Morris, John C.;Perrin, Richard J.;Shaw, Leslie M.;Carrillo, Maria;Potter, William;Barnes, Lisa;Bernard, Marie;González, Hector;Ho, Carole;Hsiao, John K.;Jackson, Jonathan;Masliah, Eliezer;Masterman, Donna;Okonkwo, Ozioma;Ryan, Laurie;Silverberg, Nina;Fleisher, Adam;Fockler, Juliet;Conti, Cat;Veitch, Dallas;Neuhaus, John;Jin, Chengshi;Nosheny, Rachel;Ashford, Miriam;Flenniken, Derek;Kormos, Adrienne;Jimenez, Gustavo;Donohue, Michael;Gessert, Devon;Salazar, Jennifer;Zimmerman, Caileigh;Cabrera, Yuliana;Walter, Sarah;Miller, Garrett;Coker, Godfrey;Clanton, Taylor;Hergesheimer, Lindsey;Smith, Stephanie;Adegoke, Olusegun;Mahboubi, Payam;Moore, Shelley;Pizzola, Jeremy;Shaffer, Elizabeth;Sloan, Brittany;Harvey, Danielle;Borowski, Bret;Ward, Chad;Schwarz, Christopher;Jones, David;Gunter, Jeff;Kantarci, Kejal;Senjem, Matthew;Vemuri, Prashanthi;Reid, Robert;Fox, Nick C.;Malone, Ian;Thompson, Paul;Thomopoulos, Sophia I.;Nir, Talia M.;Jahanshad, Neda;DeCarli, Charles;Knaack, Alexander;Fletcher, Evan;Tosun-Turgut, Duygu;Chen, Stephanie Rossi;Choe, Mark;Crawford, Karen;Yushkevich, Paul A.;Das, Sandhitsu;Koeppe, Robert A.;Reiman, Eric M.;Chen, Kewei;Mathis, Chet;Landau, Susan;Cairns, Nigel J.;Householder, Erin;Franklin, Erin;Bernhardt, Haley;Taylor-Reinwald, Lisa;Shaw, Leslie M.;Korecka, Magdalena;Figurski, Michal",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,6,13
5973,Staging tau pathology with tau PET in Alzheimer’s disease: a longitudinal study,2-s2.0-85116567181,2021,"Chen, Shi Dong;Lu, Jia Ying;Li, Hong Qi;Yang, Yu Xiang;Jiang, Jie Hui;Cui, Mei;Zuo, Chuan Tao;Tan, Lan;Dong, Qiang;Yu, Jin Tai;Weiner, Michael W.;Aisen, Paul;Petersen, Ronald;Jack, Clifford R.;Jagust, William;Trojanowki, John Q.;Toga, Arthur W.;Beckett, Laurel;Green, Robert C.;Saykin, Andrew J.;Morris, John C.;Perrin, Richard J.;Shaw, Leslie M.;Carrillo, Maria;Potter, William;Barnes, Lisa;Bernard, Marie;González, Hector;Ho, Carole;Hsiao, John K.;Jackson, Jonathan;Masliah, Eliezer;Masterman, Donna;Okonkwo, Ozioma;Ryan, Laurie;Silverberg, Nina;Fleisher, Adam;Sacrey, Diana Truran;Fockler, Juliet;Conti, Cat;Veitch, Dallas;Neuhaus, John;Jin, Chengshi;Nosheny, Rachel;Ashford, Miriam;Flenniken, Derek;Kormos, Adrienne;Rafii, Michael;Raman, Rema;Jimenez, Gustavo;Donohue, Michael;Gessert, Devon;Salazar, Jennifer;Zimmerman, Caileigh;Cabrera, Yuliana;Walter, Sarah;Miller, Garrett;Coker, Godfrey;Clanton, Taylor;Hergesheimer, Lindsey;Smith, Stephanie;Adegoke, Olusegun;Mahboubi, Payam;Moore, Shelley;Pizzola, Jeremy;Shaffer, Elizabeth;Sloan, Brittany;Harvey, Danielle;Forghanian-Arani, Arvin;Borowski, Bret;Ward, Chad;Schwarz, Christopher;Jones, David;Gunter, Jeff;Kantarci, Kejal;Senjem, Matthew;Vemuri, Prashanthi;Reid, Robert;Fox, Nick C.;Malone, Ian;Thompson, Paul;Thomopoulos, Sophia I.;Nir, Talia M.;Jahanshad, Neda;DeCarli, Charles;Knaack, Alexander;Fletcher, Evan;Tosun-Turgut, Duygu;Chen, Stephanie Rossi;Choe, Mark;Crawford, Karen;Yushkevich, Paul A.;Das, Sandhitsu;Koeppe, Robert A.;Reiman, Eric M.;Chen, Kewei;Mathis, Chet;Landau, Susan;Cairns, Nigel J.;Householder, Erin",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,11,5
5974,Dopamine release during psychological stress in euthymic bipolar I disorder: a Positron Emission Tomography study with [<sup>11</sup>C]raclopride,2-s2.0-85114673620,2021,"Saraf, Gayatri;Pinto, Jairo Vinícius;Cahn, Ariana;White, Adam George;Shahinfard, Elham;Vafai, Nasim;Sossi, Vesna;Yatham, Lakshmi N.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5975,Higher CSF sTNFR1-related proteins associate with better prognosis in very early Alzheimer’s disease,2-s2.0-85109751830,2021,"Hu, William T.;Ozturk, Tugba;Kollhoff, Alexander;Wharton, Whitney;Christina Howell, J.;Weiner, Michael;Aisen, Paul;Petersen, Ronald;Jack, Clifford R.;Jagust, William;Trojanowki, John Q.;Toga, Arthur W.;Beckett, Laurel;Green, Robert C.;Saykin, Andrew J.;Morris, John;Perrin, Richard J.;Shaw, Leslie M.;Kachaturian, Zaven;Carrillo, Maria;Potter, William;Barnes, Lisa;Bernard, Marie;González, Hector;Ho, Carole;Hsiao, John K.;Masliah, Eliezer;Masterman, Donna;Okonkwo, Ozioma;Ryan, Laurie;Silverberg, Nina;Fleisher, Adam;Montine, Tom;Kaye, Jeffrey A.;Silbert, Lisa C.;Schneider, Lon S.;Pawluczyk, Sonia;Becerra, Mauricio;Brewer, James;Heidebrink, Judith L.;Knopman, David;Villanueva-Meyer, Javier;Doody, Rachelle S.;Kass, Joseph S.;Stern, Yaakov;Honig, Lawrence S.;Mintz, Akiva;Ances, Beau;Mintun, Mark A.;Geldmacher, David;Love, Marissa Natelson;Grossman, Hillel;Goldstein, Martin A.;Shah, Raj C.;Lamar, Melissa;Duara, Ranjan;Greig-Custo, Maria T.;Albert, Marilyn;Onyike, Chiadi;Smith, Amanda;Sadowski, Martin;Wisniewski, Thomas;Shulman, Melanie;Doraiswamy, P. Murali;Petrella, Jeffrey R.;James, Olga;Karlawish, Jason H.;Wolk, David A.;Smith, Charles D.;Jicha, Gregory A.;El Khouli, Riham;Lopez, Oscar L.;Porsteinsson, Anton P.;Thai, Gaby;Pierce, Aimee;Kelley, Brendan;Nguyen, Trung;Womack, Kyle;Levey, Allan I.;Lah, James J.;Burns, Jeffrey M.;Swerdlow, Russell H.;Brooks, William M.;Silverman, Daniel H.S.;Kremen, Sarah;Graff-Radford, Neill R.;Farlow, Martin R.;van Dyck, Christopher H.;Mecca, Adam P.;Chertkow, Howard;Vaitekunis, Susan;Black, Sandra;Stefanovic, Bojana;Heyn, Chinthaka;Hsiung, Ging Yuek Robin;Sossi, Vesna;Finger, Elizabeth;Pasternak, Stephen;Rachinsky, Irina;Grant, Ian",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,2,5,9
5976,Cross-validation study between the HRRT and the PET component of the SIGNA PET/MRI system with focus on neuroimaging,2-s2.0-85101749399,2021,"Mannheim, Julia G.;Cheng, Ju Chieh (Kevin);Vafai, Nasim;Shahinfard, Elham;English, Carolyn;McKenzie, Jessamyn;Zhang, Jing;Barlow, Laura;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,4,1
5977,Dynamic PET image reconstruction utilizing intrinsic data-driven HYPR4D denoising kernel,2-s2.0-85102831915,2021,"Cheng, Ju Chieh;Bevington, Connor;Rahmim, Arman;Klyuzhin, Ivan;Matthews, Julian;Boellaard, Ronald;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,2,7,2
5978,"Electron microscopy of antibody-conjugated, lutetium-177 lanthanide gold-coated nanoparticles: Proof of concept of targeted loci—A potential theranostic agent",2-s2.0-85105212732,2021,"Kogos, Benjamin;Cohen-Gould, Leona;Rodriguez-Rodriguez, Cristina;Sossi, Vesna;Sobol, Nicholas;Johnson, Richard;Miller, Douglas C.;Robertson, J. David;Pevsner, Paul H.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
5979,Quantitative PET in the 2020s: A roadmap,2-s2.0-85103515923,2021,"Meikle, Steven R.;Sossi, Vesna;Roncali, Emilie;Cherry, Simon R.;Banati, Richard;Mankoff, David;Jones, Terry;James, Michelle;Sutcliffe, Julie;Ouyang, Jinsong;Petibon, Yoann;Ma, Chao;El Fakhri, Georges;Surti, Suleman;Karp, Joel S.;Badawi, Ramsey D.;Yamaya, Taiga;Akamatsu, Go;Schramm, Georg;Rezaei, Ahmadreza;Nuyts, Johan;Fulton, Roger;Kyme, André;Lois, Cristina;Sari, Hasan;Price, Julie;Boellaard, Ronald;Jeraj, Robert;Bailey, Dale L.;Eslick, Enid;Willowson, Kathy P.;Dutta, Joyita",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,8,11,7
5980,Development and biological evaluation of[<sup>18</sup>F]FMN3PA &amp; [<sup>18</sup>F]FMN3PU for leucine-rich repeat kinase 2 (LRRK2) in vivo PET imaging,2-s2.0-85097101298,2021,"Malik, Noeen;Kornelsen, Rick;McCormick, Siobhan;Colpo, Nadine;Merkens, Helen;Bendre, Shreya;Benard, Francois;Sossi, Vesna;Schirrmacher, Ralf;Schaffer, Paul",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,5
5981,Association of Initial β-Amyloid Levels with Subsequent Flortaucipir Positron Emission Tomography Changes in Persons without Cognitive Impairment,2-s2.0-85096515625,2021,"Knopman, David S.;Lundt, Emily S.;Therneau, Terry M.;Albertson, Sabrina M.;Gunter, Jeffrey L.;Senjem, Matthew L.;Schwarz, Christopher G.;Mielke, Michelle M.;MacHulda, Mary M.;Boeve, Bradley F.;Jones, David T.;Graff-Radford, Jon;Vemuri, Prashanthi;Kantarci, Kejal;Lowe, Val J.;Petersen, Ronald C.;Jack, Clifford R.;Aisen, Paul;Weiner, Michael;Jagust, William;Trojanowki, John Q.;Toga, Arthur W.;Beckett, Laurel;Green, Robert C.;Saykin, Andrew J.;Shaw, Leslie M.;Khachaturian, Zaven;Sorensen, Greg;Carrillo, Maria;Kuller, Lew;Raichle, Marc;Paul, Steven;Davies, Peter;Fillit, Howard;Hefti, Franz;Holtzman, David;Mesulam, M. Marcel;Potter, William;Snyder, Peter;Logovinsky, Veronika;Montine, Tom;Jimenez, Gustavo;Donohue, Michael;Gessert, Devon;Harless, Kelly;Salazar, Jennifer;Cabrera, Yuliana;Walter, Sarah;Hergesheimer, Lindsey;Harvey, Danielle;Bernstein, Matthew;Fox, Nick;Thompson, Paul;Schuff, Norbert;DeCArli, Charles;Borowski, Bret;Ward, Chad;Koeppe, Robert A.;Foster, Norm;Reiman, Eric M.;Chen, Kewei;Mathis, Chet;Landau, Susan;Morris, John C.;Cairns, Nigel J.;Franklin, Erin;Taylor-Reinwald, Lisa;Lee, Virginia;Korecka, Magdalena;Figurski, Michal;Crawford, Karen;Neu, Scott;Foroud, Tatiana M.;Potkin, Steven;Shen, Li;Faber, Kelley;Kim, Sungeun;Nho, Kwangsik;Thal, Lean;Thal, Leon;Buckholtz, Neil;Snyder, Peter J.;Albert, Marilyn;Frank, Richard;Hsiao, John;Quinn, Joseph;Silbert, Lisa C.;Lind, Betty;Kaye, Jeffrey A.;Carter, Raina;Dolen, Sara;Schneider, Lon S.;Pawluczyk, Sonia;Becerra, Mauricio;Teodoro, Liberty;Spann, Bryan M.;Brewer, James;Vanderswag, Helen;Fleisher, Adam;Ziolkowski, Jaimie",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,5,9,7
5982,Serotonergic System Impacts Levodopa Response in Early Parkinson's and Future Risk of Dyskinesia,2-s2.0-85093537111,2021,"Fu, Jessie F.;Matarazzo, Michele;McKenzie, Jessamyn;Neilson, Nicole;Vafai, Nasim;Dinelle, Katie;Felicio, Andre C.;McKeown, Martin J.;Stoessl, A. Jon;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,3,2
5983,A Strategy for Obtaining an Accurate Image Derived Input Function in Dynamic Brain FDG PET,2-s2.0-85139128419,2021,"Cheng, Ju Chieh Kevin;Bevington, Connor;Hanania, Jordan;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5984,Detecting Dopamine Release via PCA of Residuals,2-s2.0-85139113804,2021,"Bevington, Connor W.J.;Hanania, Jordan U.;Cheng, Ju Chieh Kevin;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5985,FDG-PET in presymptomatic C9orf72 mutation carriers,2-s2.0-85106921104,2021,"Popuri, Karteek;Beg, Mirza Faisal;Lee, Hyunwoo;Balachandar, Rakesh;Wang, Lei;Sossi, Vesna;Jacova, Claudia;Baker, Matt;Shahinfard, Elham;Rademakers, Rosa;Mackenzie, Ian R.A.;Hsiung, Ging Yuek R.",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,5,3
5986,A Monte Carlo approach for improving transient dopamine release detection sensitivity,2-s2.0-85079711861,2021,"Bevington, Connor W.J.;Cheng, Ju Chieh;Klyuzhin, Ivan S.;Cherkasova, Mariya V.;Winstanley, Catharine A.;Sossi, Vesna",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,2,3,1,0
5987,Challenges and Opportunities with Causal Discovery Algorithms: Application to Alzheimer’s Pathophysiology,2-s2.0-85079760631,2020,"Shen, Xinpeng;Ma, Sisi;Vemuri, Prashanthi;Simon, Gyorgy;Weiner, Michael W.;Aisen, Paul;Petersen, Ronald;Jack, Clifford R.;Saykin, Andrew J.;Jagust, William;Trojanowki, John Q.;Toga, Arthur W.;Beckett, Laurel;Green, Robert C.;Morris, John;Shaw, Leslie M.;Khachaturian, Zaven;Sorensen, Greg;Carrillo, Maria;Kuller, Lew;Raichle, Marc;Paul, Steven;Davies, Peter;Fillit, Howard;Hefti, Franz;Holtzman, David;Mesulam, M. Marcel;Potter, William;Snyder, Peter;Schwartz, Adam;Montine, Tom;Thomas, Ronald G.;Donohue, Michael;Walter, Sarah;Gessert, Devon;Sather, Tamie;Jiminez, Gus;Balasubramanian, Archana B.;Mason, Jennifer;Sim, Iris;Harvey, Danielle;Bernstein, Matthew;Fox, Nick;Thompson, Paul;Schuff, Norbert;DeCArli, Charles;Borowski, Bret;Gunter, Jeff;Senjem, Matt;Jones, David;Kantarci, Kejal;Ward, Chad;Koeppe, Robert A.;Foster, Norm;Reiman, Eric M.;Chen, Kewei;Mathis, Chet;Landau, Susan;Cairns, Nigel J.;Franklin, Erin;Taylor-Reinwald, Lisa;Lee, Virginia;Korecka, Magdalena;Figurski, Michal;Crawford, Karen;Neu, Scott;Foroud, Tatiana M.;Potkin, Steven;Faber, Kelley;Kim, Sungeun;Nho, Kwangsik;Thal, Leon;Buckholtz, Neil;Albert, Marilyn;Frank, Richard;Hsiao, John;Kaye, Jeffrey;Quinn, Joseph;Silbert, Lisa;Lind, Betty;Carter, Raina;Dolen, Sara;Schneider, Lon S.;Pawluczyk, Sonia;Beccera, Mauricio;Teodoro, Liberty;Spann, Bryan M.;Brewer, James;Vanderswag, Helen;Fleisher, Adam;Heidebrink, Judith L.;Lord, Joanne L.;Mason, Sara S.;Albers, Colleen S.;Knopman, David;Johnson, Kris;Doody, Rachelle S.;Villanueva-Meyer, Javier;Pavlik, Valory;Shibley, Victoria",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,9,24,9
5988,FAM222A encodes a protein which accumulates in plaques in Alzheimer’s disease,2-s2.0-85078187510,2020,"Yan, Tingxiang;Liang, Jingjing;Gao, Ju;Wang, Luwen;Fujioka, Hisashi;Weiner, Michael W.;Schuff, Norbert;Rosen, Howard J.;Miller, Bruce L.;Perry, David;Aisen, Paul;Toga, Arthur W.;Jimenez, Gustavo;Donohue, Michael;Gessert, Devon;Harless, Kelly;Salazar, Jennifer;Cabrera, Yuliana;Walter, Sarah;Hergesheimer, Lindsey;Crawford, Karen;Neu, Scott;Schneider, Lon S.;Pawluczyk, Sonia;Becerra, Mauricio;Teodoro, Liberty;Spann, Bryan M.;Petersen, Ronald;Jack, Clifford R.;Bernstein, Matthew;Borowski, Bret;Gunter, Jeff;Senjem, Matt;Vemuri, Prashanthi;Jones, David;Kantarci, Kejal;Ward, Chad;Mason, Sara S.;Albers, Colleen S.;Knopman, David;Johnson, Kris;Graff-Radford, Neill R.;Parfitt, Francine;Poki-Walker, Kim;Jagust, William;Landau, Susan;Trojanowki, John Q.;Shaw, Leslie M.;Karlawish, Jason H.;Wolk, David A.;Vaishnavi, Sanjeev;Clark, Christopher M.;Arnold, Steven E.;Lee, Virginia;Korecka, Magdalena;Figurski, Michal;Beckett, Laurel;Harvey, Danielle;DeCArli, Charles;Fletcher, Evan;Maillard, Pauline;Olichney, John;Carmichael, Owen;Green, Robert C.;Sperling, Reisa A.;Johnson, Keith A.;Marshall, Gad A.;Saykin, Andrew J.;Foroud, Tatiana M.;Shen, Li;Faber, Kelley;Kim, Sungeun;Nho, Kwangsik;Farlow, Martin R.;Hake, Ann Marie;Matthews, Brandy R.;Brosch, Jared R.;Herring, Scott;Morris, John C.;Raichle, Marc;Holtzman, David;Cairns, Nigel J.;Franklin, Erin;Taylor-Reinwald, Lisa;Ances, Beau;Winkfield, David;Carroll, Maria;Oliver, Angela;Creech, Mary L.;Mintun, Mark A.;Schneider, Stacy;Kuller, Lew;Mathis, Chet;Lopez, Oscar L.;Oakley, Mary Ann;Simpson, Donna M.;Paul, Steven;Relkin, Norman;Chiang, Gloria",Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,4,3,1,2
